user_id,problem_id,content,option,answer,concept_id,course_id,course_name,is_correct,score,attempts,submit_time,student_persona
U_29040364,Pm_146667,关于切换用户命令su，下面描述正确的是：,"{'A': '由根用户切换普通用户时需要输入用户密码', 'B': '由普通用户切换根用户时需要输入用户密码', 'C': '由普通用户之间相互切换时需要输入用户密码', 'D': '由根用户切换为虚拟用户时需要输入用户密码', 'E': '切换用户身份后，对系统的访问权限也随之改变'}","[""B"", ""C"", ""E""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-13 10:34:03,
U_29040364,Pm_146668,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_登录_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-13 10:34:30,
U_29040364,Pm_146669,关于CentOS中的groupdel命令，下面描述正确的是：,"{'A': '删除用户组时，会把从属于该用组的用户一并删除', 'B': '如果有用户将某用户组作为其主用户组，那么这个用户组是无法删除的', 'C': '删除用户组时，会把将该用组作为主用户组的用户一并删除', 'D': '只能够删除空用户组', 'E': '删除掉一个用户组的时，从属于该用户组的用户仍将保留'}","[""B"", ""E""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-13 10:35:12,
U_29040364,Pm_146670,关于CentOS中的修改用户组命令groupmod，下面描述正确的是：,"{'A': '随意更改用户组的 GID可能会造成系统混乱', 'B': '带选项–n可以修改用户组名', 'C': '更改用户组名可能会造成系统混乱', 'D': '如果有用户将某用户组作为其主用户组，那么在用户已经登录系统的情况下，无法修改这个用户组名'}","[""A"", ""B""]",K_登录_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-13 10:36:13,
U_29040364,Pm_146671,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_系统管理员_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-13 10:37:05,
U_29040364,Pm_146672,下面关于sudo命令的说法，哪些是正确的？,"{'A': '默认情况下，所有用户都能使用sudo命令', 'B': 'sudo命令的配置文件是/etc/sudoers', 'C': '默认情况下，sudoers文件中只有有关于root的配置', 'D': 'root用户能通过sudo命令以任意用户的身份执行任意命令'}","[""B"", ""C"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-13 10:38:11,
U_29040364,Pm_146673,关于在Linux中用的用户组配置文件，下面描述正确的是：,"{'A': '/etc/gshadow文件只有root用户才能够读写', 'B': '/etc/group的第四个字段为空，就表示该用户组中没有用户存在', 'C': '/etc/group中有多少行，系统中就有多少用户组', 'D': '定制一些关系结构比较复杂的权限模型时，设置用户组密码才有必要'}","[""A"", ""C"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-07-13 10:38:30,
U_29040364,Pm_146674,关于Linux中用的用户配置文件，下面描述正确的是：,"{'A': '/etc/passwd中存放着用户加密后的密码', 'B': '/etc/passwd中存放着用户的主用户组信息', 'C': '如果用户密码为空，/etc/passwd的第二个字段将出现叹号！或者星号 *', 'D': '/etc/shadow 中第三个字段表示的密码最后一次修改时间', 'E': '可以通过修改passwd 和 shadow文件的内容来修改用户属性'}","[""B"", ""D"", ""E""]",K_用户配置文件_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-13 10:38:55,
U_29040364,Pm_146676,fdisk命令中放弃修改并退出的指令是：,"{'A': 'q', 'B': 'quit', 'C': 'x', 'D': 'e'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-07-19 11:35:28,
U_29040364,Pm_146677,fdisk命令中将分区写入分区表的指令是：,"{'A': 'w', 'B': 's', 'C': 'r', 'D': 'ctrl+s'}","[""A""]",K_分区表_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-07-19 11:35:33,
U_29040364,Pm_146678,fdisk命令中查看Linux默认支持的文件系统类型的指令是:,"{'A': 'l', 'B': 'list', 'C': 'ls', 'D': 'f'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-07-19 11:35:42,
U_29040364,Pm_146679,将主机上第四块IDE硬盘的第三个主分区格式化为Windows兼容分区的命令是:,"{'A': 'mkfs -t vfat /dev/hdd3', 'B': 'mkfs -t vfat /dev/sdd3', 'C': 'mkfs -t fat32 /dev/hdd3', 'D': 'mkfs -t fat32 /dev/sdd3'}","[""A""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-19 11:37:26,
U_29040364,Pm_146680,将主机的第二块SCSI接口硬盘上的第2个格式化为ext4文件系统的逻辑分区以只读方式挂载到/tmp_disk目录上的命令是:,"{'A': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk', 'B': 'mount -t ext4 -o ro /dev/sdb2 /tmp_disk', 'C': 'mount -t ext4 -o ro /dev/sdb6 /tmp_disk', 'D': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk'}","[""C""]",K_逻辑分区_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-19 11:38:18,
U_29040364,Pm_146681,关于Linux中开机自动挂载分区配置文件/etc/fstab，下面描述正确的是:,"{'A': '第一个字段可以填入要开机挂载的设备名', 'B': '第一个字段可以填入要开机挂载的设备标签', 'C': '第一个字段可以填入要开机挂载的设备UUID', 'D': '第一个字段可以填入要开机挂载的设备别名'}","[""A"", ""B"", ""C""]",K_设备名_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-19 11:39:23,
U_29040364,Pm_146682,关于在/etc/fstab中设置用标签挂载分区，下面描述正确的是:,"{'A': '第一字段可以为 “LABEL=标签名”', 'B': '用标签可以避免开机自动挂载时因硬盘次序发生变化而出现的挂载错误', 'C': '主机上的分区标签是独一无二的', 'D': '为分区设置标签的命令叫etolabel'}","[""A"", ""B""]",,C_680747,Linux系统管理,1,2.0,1,2020-07-19 11:40:19,
U_29040364,Pm_146683,关于在/etc/fstab中设置用UUID签挂载分区，下面描述正确的是：,"{'A': '主机上每个分区有一个唯一的UUID值', 'B': '分区的UUID值是可改变的', 'C': '用UUID来自动挂载分区是最安全保险的', 'D': '可以通过blkid 命令来为分区生成一个UUID'}","[""A"", ""C""]",,C_680747,Linux系统管理,1,2.0,1,2020-07-19 11:40:29,
U_29040364,Pm_146684,关于在fdisk -l 命令，下面描述正确的是：,"{'A': '可以查看硬盘的真实物理参数', 'B': '如果要查看的硬盘没有分区，那么不会有任何输出', 'C': '如果硬盘已经分好区，会显示硬盘的分区列表', 'D': '分区列表中的Id System 列显示的该分区的文件系统类型', 'E': '分区列表中的第二个字段boot对 Linux的 GRUB 引导装载程序没有意义'}","[""C"", ""E""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-19 11:41:31,
U_29040364,Pm_146685,关于Linux中挂载分区，下面描述正确的是：,"{'A': '划分并格式化好的分区要挂载到系统目录树中的某个目录上才能被访问', 'B': '分区只能够挂载在空目录上', 'C': '分区的挂载目录被称为挂载点', 'D': '所有类型的分区都能被挂载', 'E': '分区可以被同时挂载在不同的目录上'}","[""A"", ""C"", ""E""]",K_系统目录_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-19 11:42:43,
U_29040364,Pm_146686,关于Linux中卸载分区，下面描述正确的是：,"{'A': '可以用设备名来卸载分区', 'B': '如果分区中文件正在被访问，分区不可卸载', 'C': '可以用挂载点来卸载分区', 'D': '如果分区挂载在一个原本有文件存放着的目录上，分区卸载后，这些文件仍旧可访问'}","[""A"", ""B"", ""C"", ""D""]",K_设备名_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-19 11:43:07,
U_29040364,Pm_146687,主机上第三块SCSI接口的硬盘中第一个逻辑分区的设备文件名字是,"{'A': 'sdc1', 'B': 'sda1', 'C': 'sdc4', 'D': 'sda4', 'E': 'sdc5'}","[""E""]",K_逻辑分区_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-07-19 11:43:19,
U_29040364,Pm_146689,可以用哪个命令测试两台主机之间网络的连通性。,"{'A': 'ping', 'B': 'ifconfig', 'C': 'ipconfig', 'D': 'route'}","[""A""]",K_ipconfig_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-07-21 12:58:28,
U_29040364,Pm_146690,可以用那个命令测试DNS配置?,"{'A': 'dig', 'B': 'ifconfig', 'C': 'ping', 'D': 'trace'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-07-21 12:58:32,
U_29040364,Pm_146691,要将接口eth0 的ip 地址设置为172.19.18.15，子网掩码255.255.255.0 ，如下哪个命令可以达成？,"{'A': 'ipconfig eth0 172.19.18.15/255.255.255.0', 'B': 'ifconfig eth0 172.19.18.15 netmask 255.255.255.0', 'C': 'ifconfig eth0 172.19.18.15/24', 'D': 'ipconfig eth0 172.19.18.15 255.255.255.0'}","[""B""]",,C_680747,Linux系统管理,1,1.0,1,2020-07-21 12:58:50,
U_29040364,Pm_146692,在CentOS中，ping命令默认发送四个数据包。,"{'true': '正确', 'false': '错误'}","[""false""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-21 12:59:08,
U_29040364,Pm_146693,除了IP地址、子网掩码和网关外，DHCP服务器还可以指定DNS服务器IP地址。,"{'true': '正确', 'false': '错误'}","[""true""]",,C_680747,Linux系统管理,1,1.0,1,2020-07-21 13:00:14,
U_29040364,Pm_146694,回环接口为系统提供一个单机网络环境，一般用于网络程序的调试。,"{'true': '正确', 'false': '错误'}","[""true""]",K_调试_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-07-21 13:00:19,
U_29040364,Pm_146695,关于Linux网络接口，下面描述正确的是：,"{'A': '网络接口指的就是我们主机上的网卡硬件及其驱动的集合', 'B': '接口关闭后就无法查看了', 'C': '只有根用户才能够查看和操纵网络接口', 'D': '网络接口可以用命令随时关闭和开启'}","[""A"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-07-21 13:00:37,
U_29040364,Pm_146696,关于ifconfig命令，下面描述正确的是：,"{'A': '直接键入ifconfig命令不带参数，可以查看系统中所有的网络接口', 'B': '默认情况下，每台主机上都有一个lo接口', 'C': '可以用 ifconfig eth0 on 命令来开启eth0接口', 'D': '可以用 ifconfig eth mtu 2000 将eth0接口的mtu值设置为2000', 'E': '用ifconfig来改变接口的所有配置参数都是临时的，如果系统重启,或者网络重启的话, 这些改变的参数是不会保留下来的.'}","[""B"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-21 13:00:58,
U_29040364,Pm_146697,关于修改主机名，下面那些说法是正确的：,"{'A': '需要修改/etc/sysconfig/network文件', 'B': '需要修改/etc/hosts文件', 'C': '需要修改/etc/sysconfig/network-scripts/ifcfg-eth0文件', 'D': '一般需要重启系统，让修改生效'}","[""A"", ""B"", ""D""]",K_主机名_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-21 13:02:32,
U_29040364,Pm_146698,关于修改Linux网络配置，下面描述正确的是：,"{'A': '在CentOS上可以用NetworkManager对网络进行配置', 'B': '在CentOS上可以用system-config-network对网络进行配置', 'C': '可以用chkconfig对网络进行配置', 'D': '可以直接编辑网络接口配置文件对网络进行配置'}","[""A"", ""B"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-07-21 13:03:41,
U_29040364,Pm_146699,关于为网络接口配置DHCP，下面那些说法是正确的：,"{'A': 'DHCP很方便，但是更容易发生配置错误', 'B': 'DHCP服务器可以指定接口的IP地址、子网掩码和网关', 'C': '默认情况下，CentOS使用DHCP协议配置接口网络参数', 'D': 'DHCP服务器还可以指定主机名'}","[""B"", ""C"", ""D""]",K_主机名_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-21 13:03:52,
U_29040364,Pm_146700,安装opera-12.16-1860.x86_64.rpm 软件包，输出（#）作为进度条，不显示详细信息.下面做法正确的是：,"{'A': 'rpm -ih opera-12.16-1860.x86_64.rpm', 'B': 'rpm -ivh opera-12.16-1860.x86_64.rpm', 'C': 'rpm -i opera-12.16-1860.x86_64.rpm', 'D': 'rpm -vh opera-12.16-1860.x86_64.rpm'}","[""A""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:28:12,
U_29040364,Pm_146701,用rpm查询系统中是否安装了firefox浏览器，下面做法正确的是：,"{'A': 'rpm -i firefox', 'B': 'rpm --list firefox', 'C': 'rpm -q firefox', 'D': 'rpm -l firefox'}","[""C""]",,C_680747,Linux系统管理,1,1.0,1,2020-07-27 10:29:08,
U_29040364,Pm_146702,对于tsclient-0.132-6.i386.rpm 这个软件包来说，下面那些说法是正确的？,"{'A': 'tsclient是软件包的名字', 'B': '0.132-6是软件包的版本号', 'C': 'i386说明了该软件包适用于X86_64架构的主机', 'D': '.rpm的后缀名说明该软件包适用于红帽系列的Linux系统'}","[""A"", ""B"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:34:54,
U_29040364,Pm_146703,关于Linux中的软件管理，下面那些选项是正确的？,"{'A': '在某个Linux发行版下开发和编译的程序，直接放到另外一个Linux发行版下有可能性无法运行', 'B': '早期的Linux的软件都是通过源码来分发', 'C': 'RPM是所有Linux发现版本上的通用的软件包管理器', 'D': 'RPM是Linux下软件资源最丰富的软件包类型'}","[""A"", ""B"", ""D""]",K_软件资源_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:35:23,
U_29040364,Pm_146704,关于用rpm卸载软件，下面哪些说法是正确的：,"{'A': '使用-r选项', 'B': '使用-e选项', 'C': '卸载软件需要知道软件安装后包括版本号在内的全名', 'D': '卸载软件只需要知道软件名即可', 'E': '卸载一个软件可能会导致系统中别的软件无法使用'}","[""B"", ""C"", ""E""]",K_全名_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-27 10:35:34,
U_29040364,Pm_146705,下面关于yum的说法那些是错误的？,"{'A': 'yum目的就是为了解决RPM管理软件包时的依赖关系难题', 'B': 'yum是一种区别于RPM软件封装模式', 'C': 'yum是红帽系列Linux中的默认软件管理器', 'D': 'yum客户端在安装软件时无需了解该软件包的依赖关系信息'}","[""B"", ""C""]",K_软件管理器_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:36:01,
U_29040364,Pm_146706,关于yum命令，下列那些做法是正确的？,"{'A': 'yum install gcc 安装名为“gcc”的软件包', 'B': 'yum list gcc* 列出主机上已安装的名字以“gcc”打头的软件包', 'C': 'yum info gcc 查看名为gcc软件包的详细信息', 'D': 'yum remove gcc 卸载名为gcc软件包'}","[""A"", ""C"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:36:53,
U_29040364,Pm_146707,关于yum的info指令，下列哪些说法是正确的？,"{'A': '会显示软件包的大小', 'B': '会显示软件包的版本号', 'C': '会对软件包进行简短描述', 'D': '会显示该软包是否已经安装了'}","[""A"", ""B"", ""C"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:37:44,
U_29040364,Pm_146708,关于yum的list命令，下列哪些说法有误？,"{'A': 'yum list gcc 表示在软件源中查找本机上已安装的名为gcc软包', 'B': 'yum list available 表示列出软件源上所有可安装的软件包', 'C': 'yum list gcc表示在软件源中查找名字中包含“gcc”字样的软件包', 'D': 'yum list gcc表示在软件源中查找名为gcc的软件包'}","[""A"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:38:32,
U_29040364,Pm_146709,"用yum更新系统中gcc编译器,哪些说法是正确的？","{'A': 'yum install gcc', 'B': 'yum -u gcc', 'C': 'yum -i gcc', 'D': 'yum update gcc'}","[""D""]",,C_680747,Linux系统管理,1,1.0,1,2020-07-27 10:38:53,
U_29040364,Pm_146710,关于yum软件源优先级，下列哪些说法是正确的？,"{'A': '使用多个软件源时，有必要对软件源进行优先级排序', 'B': 'yum本身就有软件源优先级排序功能，无需额外下载插件', 'C': '软件源优先级在软件源配置文件中指定', 'D': '优先级值越大表明优先级越低'}","[""A"", ""C"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-07-27 10:39:06,
U_29040364,Pm_146711,关于yum软件源配置，下列哪些说法是正确的？,"{'A': 'yum软件源的配置文件都是放在/etc/yum.conf目录下', 'B': '软件源的配置文件都是以repo为后缀名的', 'C': '每个软件源都有一个单独的配置文件', 'D': 'yum软件源的配置文件都是放在/etc/yum/repo目录下', 'E': 'yum软件源的配置文件都是放在/etc/yum.repo.d目录下'}","[""B"", ""C"", ""E""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:39:52,
U_29040364,Pm_146712,rpm管理软件最大的缺陷是：,"{'A': '无法解决软件依赖性问题', 'B': '软件包安装效率较低', 'C': '不能管理除rpm封装外的其他软件包', 'D': '软件包资源较少'}","[""A""]",,C_680747,Linux系统管理,0,0.0,1,2020-07-27 10:40:09,
U_29040364,Pm_146713,,,,,C_680747,Linux系统管理,1,1.0,1,2020-07-30 10:35:56,
U_29040364,Pm_146714,,,,,C_680747,Linux系统管理,1,1.0,1,2020-07-30 10:36:22,
U_29040364,Pm_146715,,,,,C_680747,Linux系统管理,1,1.0,1,2020-07-30 10:36:31,
U_29040364,Pm_146716,,,,,C_680747,Linux系统管理,1,1.0,1,2020-07-30 10:36:41,
U_29040364,Pm_146717,,,,K_自启动_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-07-30 10:37:00,
U_29040364,Pm_146718,,,,,C_680747,Linux系统管理,0,0.0,1,2020-07-30 10:38:32,
U_29040364,Pm_146719,,,,,C_680747,Linux系统管理,1,2.0,1,2020-07-30 10:40:23,
U_29040364,Pm_146720,,,,,C_680747,Linux系统管理,1,2.0,1,2020-07-30 10:41:08,
U_29040364,Pm_146721,,,,K_系统启动_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-30 10:41:33,
U_29040364,Pm_146722,,,,,C_680747,Linux系统管理,0,0.0,1,2020-07-30 10:42:44,
U_29040364,Pm_146723,,,,K_公钥_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-07-31 11:50:24,
U_29040364,Pm_146724,,,,,C_680747,Linux系统管理,1,1.0,1,2020-07-31 11:50:53,
U_29040364,Pm_146725,,,,K_私钥_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-31 11:51:19,
U_29040364,Pm_146726,,,,K_口令_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-31 12:11:56,
U_29040364,Pm_146727,,,,,C_680747,Linux系统管理,1,2.0,1,2020-07-31 12:12:12,
U_29040364,Pm_146728,,,,K_中文_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-31 12:12:31,
U_29040364,Pm_146729,,,,K_安全网络_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-07-31 12:13:00,
U_29040364,Pm_146730,,,,K_守护进程_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-07-31 12:13:16,
U_29075619,Pm_412349,8088CPU中，以下哪一个部件不属于EU部分（   ）.,"{'A': 'ALU', 'B': '通用寄存器和标志寄存器', 'C': '段寄存器', 'D': 'EU控制电路'}","[""C""]",K_段寄存器_计算机科学与技术,C_682381,微机原理与接口技术,0,0.0,1,2020-06-14 08:57:13,diligent_student
U_29075619,Pm_412350,指令流水线是指（   ）.,"{'A': '微处理器有序地执行指令', 'B': '微处理器顺序地执行指令', 'C': '微处理器同时执行多条指令', 'D': '指令通过流水线传送给微处理器'}","[""C""]",K_指令流水线_计算机科学与技术,C_682381,微机原理与接口技术,0,0.0,1,2020-06-14 08:57:42,
U_29075619,Pm_412351,8088CPU中，以下哪一个部件不属于BIU部分（  ）.<!--!doctype-->,"{'A': '段寄存器<!--!doctype-->', 'B': '指令队列<!--!doctype-->', 'C': '通用寄存器<!--!doctype-->', 'D': '地址加法器、总线控制逻辑<!--!doctype-->'}","[""C""]",K_总线_计算机科学与技术,C_682381,微机原理与接口技术,0,0.0,1,2020-06-14 08:58:01,
U_29075619,Pm_412352,要使CPU能够响应可屏蔽中断，需使（   ）。,"{'A': 'TF标志位置1', 'B': 'IF标志位置1', 'C': 'TF标志位置0', 'D': 'IF标志位置0'}","[""B""]",,C_682381,微机原理与接口技术,0,0.0,1,2020-06-14 08:58:10,
U_29075619,Pm_412353,标志位SF表示（   ）,"{'A': '最高位是否向更高位有进借位', 'B': '运算结果是否为0', 'C': '运算结果是否超出符号数的范围', 'D': '运算结果的最高位是否为1'}","[""D""]",K_位_计算机科学与技术,C_682381,微机原理与接口技术,1,1.0,1,2020-06-14 08:58:31,
U_29075619,Pm_412355,以下哪一个特征不属于8086/8088CPU最小工作模式的特点（   ）.,"{'A': '仅支持少量设备组成的单处理器系统', 'B': '系统控制总线的信号由8088/8086CPU直接产生', 'C': '还需要其它控制器产生总线控制信号和命令信号', 'D': '最小模式构成的系统不能进行DMA传送'}","[""C""]",K_系统控制_计算机科学与技术,C_682381,微机原理与接口技术,1,1.0,1,2020-06-19 15:30:21,
U_29075619,Pm_412356,总线的基本功能是（   ）,"{'A': '数据传输、地址传输、控制信号传输', 'B': '传输同步、仲裁控制、总线驱动', 'C': '输入、输出', 'D': '连接各个部件'}","[""B""]",K_步_计算机科学与技术,C_682381,微机原理与接口技术,0,0.0,1,2020-06-19 15:30:32,
U_29075619,Pm_412357,在8088/8086系统中，程序代码被存放在（    ）,"{'A': '代码段或数据段', 'B': '数据段或附加段', 'C': '代码段或堆栈段', 'D': '只能存放在代码段'}","[""D""]",K_代码段_计算机科学与技术,C_682381,微机原理与接口技术,0,0.0,1,2020-06-19 15:30:48,
U_29075619,Pm_412358,8086发现READY引脚变为0时，它将在当前总线周期中插入（    ）周期。,"{'A': '总线周期', 'B': '时钟周期', 'C': '空闲周期', 'D': '查询周期'}","[""B""]",K_总线_计算机科学与技术,C_682381,微机原理与接口技术,1,1.0,1,2020-06-19 15:31:02,
U_29075619,Pm_412359,以下说法中，不正确的是（    ）,"{'A': '每个内存单元在整个内存空间中都具有惟一的地址', 'B': '8088/8086CPU系统中，每个内存单元地址都可以表示为32位的逻辑地址。', 'C': '在8088/8086CPU系统中，偏移地址可以是16bit或8bit，但段基地址必须是16bit。', 'D': '在8088/8086CPU系统中，20bit地址一定是物理地址。'}","[""C""]",K_逻辑地址_计算机科学与技术,C_682381,微机原理与接口技术,0,0.0,1,2020-06-19 15:31:10,
U_29075619,Pm_412360,以下说法中，不正确的是（  ）,"{'A': '每个内存单元中都只存放8bit二进制数', 'B': '程序执行的顺序由CS和IP决定；', 'C': '程序执行的数据可以存放在数据段、附加段或堆栈段中；', 'D': '不同类型的逻辑段必须占有不同的内存空间。'}","[""D""]",K_数据段_计算机科学与技术,C_682381,微机原理与接口技术,1,1.0,1,2020-06-19 15:31:28,
U_29207061,Pm_146659,显示用户的ID，以及所属用户组的ID要用到的命令是:,"{'A': 'su', 'B': 'who', 'C': 'id', 'D': 'finger'}","[""C""]",,C_680747,Linux系统管理,1,1.0,1,2020-06-14 00:49:27,anxious_student
U_29207061,Pm_146660,在CentOS中，默认情况下，虚拟用户的UID范围是:,"{'A': '1-499', 'B': '0-499', 'C': '0-500', 'D': '500以后'}","[""A""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-06-14 00:49:36,
U_29207061,Pm_146661,关于CentOS中的用户，描述错误的是：,"{'A': '虚拟用户是给系统的访客使用的', 'B': '根用户的UID是固定的', 'C': '虚拟用户使用的默认Shell是BASH', 'D': 'Linux是通过用户名来识别用户的身份的', 'E': '普通用户对系统有只有有限的权限'}","[""A"", ""C""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-06-14 00:49:57,
U_29207061,Pm_146662,关于Linux中的用户组，描述错误的是：,"{'A': '用户组的身份标识叫做GID', 'B': '一个用户只能从属于一个用户组', 'C': '一个用户组能够包含多个用户', 'D': '在同一时刻，一个用户的主用户组只能有一个', 'E': '每个用户都必定从属于一个与用户同名的独立的私有用户组'}","[""B"", ""E""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-06-14 00:50:23,
U_29207061,Pm_146663,用户的主用户组属性将影响到：,"{'A': '用户创建的文件属性', 'B': '用户对于文件的访问权限', 'C': '用户是否为虚拟用户', 'D': '用户能否被删除'}","[""A"", ""B""]",K_文件属性_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-06-14 00:50:30,
U_29207061,Pm_146664,id命令能够查看的用户信息有：,"{'A': '用户的创建时间', 'B': '用户的主用户组', 'C': '用户从属的用户组名', 'D': '用户家目录'}","[""B"", ""C""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-06-14 00:50:45,
U_29207061,Pm_146665,finger命令能够查看的用户信息有:,"{'A': '用户上一次登录时间', 'B': '用户名', 'C': '用户家目录', 'D': '用户ID'}","[""A"", ""B"", ""C""]",,C_680747,Linux系统管理,1,2.0,1,2020-06-14 00:50:53,
U_29207061,Pm_146666,假设目前我们以nboocer用户登录系统，处在nboocer用户的家目录下，现在要切换到root用户，下面描述正确的是：,"{'A': '使用 su root 切换，需要输入root用户密码，切换后处在root用户家目录中。', 'B': '使用 su - root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'C': '使用 su -l root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'D': '使用 su root 切换，需要输入nboocer用户密码，切换后处在nboocer家目录中', 'E': '使用 su - root 切换，需要输入nboocer用户密码，切换后处在root用户家目录中'}","[""B"", ""C""]",K_登录_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-06-14 00:51:58,
U_29207061,Pm_146667,关于切换用户命令su，下面描述正确的是：,"{'A': '由根用户切换普通用户时需要输入用户密码', 'B': '由普通用户切换根用户时需要输入用户密码', 'C': '由普通用户之间相互切换时需要输入用户密码', 'D': '由根用户切换为虚拟用户时需要输入用户密码', 'E': '切换用户身份后，对系统的访问权限也随之改变'}","[""B"", ""C"", ""E""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-06-14 00:52:25,
U_29207061,Pm_146668,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_登录_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-06-14 00:52:46,
U_29207061,Pm_146669,关于CentOS中的groupdel命令，下面描述正确的是：,"{'A': '删除用户组时，会把从属于该用组的用户一并删除', 'B': '如果有用户将某用户组作为其主用户组，那么这个用户组是无法删除的', 'C': '删除用户组时，会把将该用组作为主用户组的用户一并删除', 'D': '只能够删除空用户组', 'E': '删除掉一个用户组的时，从属于该用户组的用户仍将保留'}","[""B"", ""E""]",,C_680747,Linux系统管理,0,0.0,1,2020-06-14 00:53:03,
